"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"P32119",0.0325872931635729,18.1935156756692,0.0912627414917557,0.929116949728507,0.961303449141735,-6.92604126717264,"unchanged"
"P17858",-0.0308930280291158,18.4927981014421,-0.0659505419759129,0.94873934120613,0.971424900539723,-6.9282114696829,"unchanged"
"P22695",-0.0265092312862336,20.4922924743782,-0.0799123911505516,0.937910563823704,0.968165743301888,-6.92710072992132,"unchanged"
"Q96HR8",0.0255347040469154,17.7973548319839,0.0713093821337415,0.944581612187806,0.971424900539723,-6.92781026315871,"unchanged"
"O60884",0.0248968287190294,19.0096093205074,0.0697982171308906,0.945753898675365,0.971424900539723,-6.92792656968296,"unchanged"
"P27708",0.0213118988615832,20.9326811474216,0.0646594375754843,0.949741309009819,0.971424900539723,-6.9283034534741,"unchanged"
"P57088",-0.0205688028531057,17.2824063183255,-0.0557075370558477,0.956690908736878,0.976304161991165,-6.92889124585559,"unchanged"
"Q08554",-0.0200344259234271,21.8338422443111,-0.0487896986234458,0.962064058717073,0.979556132511929,-6.92928562751731,"unchanged"
"O60711",-0.0165071196488782,20.9906845578332,-0.0423262020248731,0.967086128132425,0.980213994125172,-6.92960694358159,"unchanged"
"Q7L2E3",0.0161300525946331,19.5530179074601,0.0365350366248416,0.971587095671367,0.98255308997917,-6.92985612956941,"unchanged"
"P01024",-0.0136959763768125,19.9046569546061,-0.0228616723971683,0.982218072589669,0.991066884054441,-6.93029928911809,"unchanged"
"O43175",-0.0134606476359984,22.3320142724621,-0.0434615959998851,0.966203822726566,0.980213994125172,-6.9295537996346,"unchanged"
"P68371",0.00603329312469825,20.6548162529198,0.0147036369510202,0.988562791348836,0.99522725960512,-6.93046652129624,"unchanged"
"P31943",-0.0043416737881401,23.7646224366935,-0.011761727356117,0.990851021861439,0.995294299986378,-6.9305090089802,"unchanged"
"P35637",0.00270040588849696,24.166251835402,0.00615871559283038,0.995209292693585,0.99658613117046,-6.93056380261468,"unchanged"
"P12236",0.00173170557237157,22.0609600599078,0.0043886995745159,0.99658613117046,0.99658613117046,-6.93057399053939,"unchanged"
